split,city,subexpert,n_samples,task,scope,model_rmse_pw,prior_rmse_pw,delta_rmse_pw,model_mae_pw,prior_mae_pw,delta_mae_pw,n_pixels
train,Abu Dhabi,open|high_ant,138,delay_spread,overall,5.736376869407581,6.1142461195309075,-0.37786925012332606,1.4903647690815505,1.338145336719451,0.15221943236209956,33811731
train,Abu Dhabi,open|high_ant,138,delay_spread,los,5.836240987648488,6.235643813172512,-0.3994028255240236,1.5881274359302717,1.428110325407377,0.1600171105228947,31307726
train,Abu Dhabi,open|high_ant,138,delay_spread,nlos,4.296087646177833,4.31726925221354,-0.02118160603570729,0.2680322326179595,0.2133075476881507,0.05472468492980881,2504005
train,Abu Dhabi,open|high_ant,138,angular_spread,overall,6.6281571281244585,8.111831638275595,-1.4836745101511362,1.9566353171274342,1.8636135371320903,0.09302177999534389,33811731
train,Abu Dhabi,open|high_ant,138,angular_spread,los,6.787752554116944,8.347161639260873,-1.5594090851439297,2.087664942263373,1.9928646632473803,0.09480027901599253,31307726
train,Abu Dhabi,open|high_ant,138,angular_spread,nlos,4.1426967024786014,4.16818574783569,-0.02548904535708818,0.31836415910974764,0.2475790600352766,0.07078509907447103,2504005
train,Abu Dhabi,open|low_ant,137,path_loss,overall,1.595246508693422,1.8621397165505866,-0.26689320785716464,0.8819026312253995,1.111751778622687,-0.22984914739728746,28122814
train,Abu Dhabi,open|low_ant,137,path_loss,los,1.225151609533101,1.4450379385264376,-0.2198863289933366,0.7141729730098229,0.9234901227486371,-0.2093171497388142,26110351
train,Abu Dhabi,open|low_ant,137,path_loss,nlos,4.0109359502525805,4.622200182433484,-0.6112642321809032,3.058081897206508,3.5543200102576904,-0.4962381130511826,2012463
train,Abu Dhabi,open|low_ant,137,delay_spread,overall,54.139930446302465,57.972211576209816,-3.8322811299073507,29.994054753302056,28.94355609365547,1.0504986596465855,33709766
train,Abu Dhabi,open|low_ant,137,delay_spread,los,53.07707124957161,57.86979948296143,-4.792728233389823,35.24094836947998,34.461254432198174,0.7796939372818059,26110351
train,Abu Dhabi,open|low_ant,137,delay_spread,nlos,57.64259022486173,58.32271135046974,-0.6801211256080109,11.966583075893302,9.985643230309986,1.9809398455833165,7599415
train,Abu Dhabi,open|low_ant,137,angular_spread,overall,13.11857052553473,15.216597286257603,-2.098026760722872,8.476980456123606,8.189524847191167,0.28745560893243827,33709766
train,Abu Dhabi,open|low_ant,137,angular_spread,los,13.729926452040335,16.23300131780145,-2.503074865761114,10.116757694103768,9.985512304583727,0.13124538952004094,26110351
train,Abu Dhabi,open|low_ant,137,angular_spread,nlos,10.756445090176596,11.032523971723219,-0.2760788815466224,2.842973074842369,2.018804678632435,0.824168396209934,7599415
train,Abu Dhabi,open|mid_ant,145,path_loss,overall,1.2435951795816809,1.6116336718313131,-0.36803849224963225,0.660888100515891,1.0529012597604512,-0.39201315924456026,31151736
train,Abu Dhabi,open|mid_ant,145,path_loss,los,1.1112575042645851,1.5024677508247,-0.3912102465601148,0.5978609079883704,0.9930570185178103,-0.3951961105294398,29883717
train,Abu Dhabi,open|mid_ant,145,path_loss,nlos,2.9817654649532406,3.2571670755842796,-0.2754016106310391,2.1462654332617963,2.4632652544751736,-0.31699982121337733,1268019
train,Abu Dhabi,open|mid_ant,145,delay_spread,overall,27.05448971109854,28.868315332938177,-1.8138256218396371,12.543197205277957,9.99718386793116,2.546013337346798,35466443
train,Abu Dhabi,open|mid_ant,145,delay_spread,los,27.20299145534947,29.29585398951037,-2.0928625341609006,14.158518936290623,11.311171958628842,2.847346977661781,29883717
