group_type,group,pair,pair_label,task,scope,n_samples,rmse_pw,n_pixels,ssim_pw,ssim_pixels,ssim_sample_mean,ssim_sample_count,map_corr,map_corr_pixels,grad_mag_corr,grad_corr_pixels
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,delay_spread,overall,2,3.3452644958222595,490780,0.9217330353204757,490780,0.9217330353204757,2,0.4256795514601011,490780,0.31582732288199966,490780
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,delay_spread,los,2,3.4696291528556134,454844,0.922873948148593,454844,0.9228601903908998,2,0.3998862810371815,454844,0.2978763292121579,454844
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,delay_spread,nlos,2,0.6808339329119256,35936,0.9072924366341394,35936,0.9073274585465307,2,0.07749999172930651,35936,0.506858324439243,35936
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,angular_spread,overall,2,6.926034084608937,490780,0.8406748669166275,490780,0.8406748669166275,2,0.6321682399553639,490780,0.40181987594716106,490780
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,angular_spread,los,2,7.0569251626499145,454844,0.8465451920476067,454844,0.8465308965095788,2,0.6384316549185234,454844,0.3957830052976904,454844
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,angular_spread,nlos,2,4.980405385649633,35936,0.7663738271827936,35936,0.7663644334136668,2,0.1731636874352571,35936,0.4498675691225867,35936
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,path_loss,overall,2,0.9564712193069694,459320,0.9679388386811917,459320,0.9679384872604555,2,0.9844517119604014,459320,0.9599184498222243,459306
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,path_loss,los,2,0.9590118835091089,454844,0.9679040898723732,454844,0.967903436648491,2,0.9841675191874029,454844,0.9614508797161574,454844
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,path_loss,nlos,2,0.648306338726466,4476,0.971469957358183,4476,0.9712930888799092,2,0.9881540294543368,4476,0.9722125680961471,4462
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,delay_spread,overall,2,1.4608451676559902,490780,0.9603571582721747,490780,0.9603571582721748,2,0.5732548983090955,490780,0.5363543305306773,490780
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,delay_spread,los,2,1.5174133597909307,454844,0.9602236213744164,454844,0.9602170280227136,2,0.49004071215581474,454844,0.5099033785976209,454844
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,delay_spread,nlos,2,0.040923304594139516,35936,0.962047342397397,35936,0.9621378846562164,2,0.16721230336555704,35936,0.6169140031170844,35936
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,angular_spread,overall,2,3.5610617837833183,490780,0.8800915921720252,490780,0.8800915921720252,2,0.586892584799945,490780,0.5383032919226507,490780
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,angular_spread,los,2,3.6988461053238155,454844,0.8824872861573209,454844,0.8824798247448047,2,0.5833850453343288,454844,0.5187894517264533,454844
topology_class_3_antenna_bin,open|mid_ant,prior_vs_model,prior-model,angular_spread,nlos,2,0.1424364801369625,35936,0.8497691568690464,35936,0.8498041349590149,2,0.2395420991948945,35936,0.6194229521310779,35936
city,Vancouver,prior,GT-prior,path_loss,overall,10,1.7164258307763733,1964610,0.9092839566423232,1964609,0.8993155574674727,10,0.9567596692674788,1964610,0.8417684898073332,1964309
city,Vancouver,prior,GT-prior,path_loss,los,10,1.6843172231965324,1861118,0.9130349624220601,1861117,0.8987923748221638,10,0.9483433330980229,1861118,0.8457635708742371,1861065
city,Vancouver,prior,GT-prior,path_loss,nlos,10,2.215797853129669,103492,0.841828881624288,103492,0.8728971809443797,10,0.786242481612942,103492,0.7165334960309733,103244
city,Vancouver,prior,GT-prior,delay_spread,overall,10,5.916605058972761,2292670,0.8657610297027625,2292670,0.8596191632809564,10,0.4159618064216141,2292670,0.20470021446764983,2292670
city,Vancouver,prior,GT-prior,delay_spread,los,10,5.1250840157635045,1861118,0.8740056641684851,1861118,0.8275897257205319,10,0.30069393745329337,1861118,0.1949274587365138,1861118
city,Vancouver,prior,GT-prior,delay_spread,nlos,10,8.526271777856062,431552,0.8302050883386233,431552,0.8867649504025457,10,0.03808318287045915,412912,0.22774376798622198,431552
city,Vancouver,prior,GT-prior,angular_spread,overall,10,12.17011633733829,2292670,0.716797614247799,2292670,0.7054994722197485,10,0.3500681137037637,2292670,0.24208823296803358,2292670
city,Vancouver,prior,GT-prior,angular_spread,los,10,12.560003039215564,1861118,0.7199087498423653,1861118,0.6476224912691526,10,0.3258944858703,1861118,0.2736578738131452,1861118
city,Vancouver,prior,GT-prior,angular_spread,nlos,10,10.32132395113485,431552,0.7033804815372847,431552,0.7330165798102479,10,0.05983953493941681,412912,0.1942267391854409,431552
city,Vancouver,model,GT-model,path_loss,overall,10,1.334615478145306,1964610,0.9409938213331058,1964609,0.9305818947832589,10,0.9738815359882637,1964610,0.8860520378252643,1964309
city,Vancouver,model,GT-model,path_loss,los,10,1.2919616986207152,1861118,0.9457874939856776,1861117,0.931841020530829,10,0.9691314302585836,1861118,0.8921808151067493,1861065
city,Vancouver,model,GT-model,path_loss,nlos,10,1.948311838905805,103492,0.8547882627765379,103492,0.8968572225925371,10,0.8071800508785753,103492,0.7312022824970661,103244
city,Vancouver,model,GT-model,delay_spread,overall,10,5.486563570118447,2292670,0.8622310194653622,2292670,0.855258208788135,10,0.5594144699412893,2292670,0.3559234562626605,2292670
city,Vancouver,model,GT-model,delay_spread,los,10,4.540636794012033,1861118,0.882910802470221,1861118,0.8350349170883055,10,0.5235947448388095,1861118,0.35502846176270375,1861118
city,Vancouver,model,GT-model,delay_spread,nlos,10,8.426596564748717,431552,0.7730470592787875,431552,0.87350085695047,10,0.11050617898153035,412912,0.33680038226482945,431552
city,Vancouver,model,GT-model,angular_spread,overall,10,9.789118542521129,2292670,0.7428613229703225,2292670,0.7324846608261872,10,0.6451136176868749,2292670,0.4128464172470551,2292670
city,Vancouver,model,GT-model,angular_spread,los,10,9.699970575171491,1861118,0.7570584812935603,1861118,0.6926217198231723,10,0.653334456974723,1861118,0.41118386363288595,1861118
city,Vancouver,model,GT-model,angular_spread,nlos,10,10.164626669075155,431552,0.6816344328059208,431552,0.7435484720207781,10,0.16217027657386268,412912,0.40483704405337323,431552
city,Vancouver,prior_vs_model,prior-model,path_loss,overall,10,1.0522432113800568,1964610,0.9622504321684292,1964609,0.9608549179310044,10,0.9821197451006781,1964610,0.9422270662251726,1964309
city,Vancouver,prior_vs_model,prior-model,path_loss,los,10,1.0437703089809915,1861118,0.9613316040712253,1861117,0.9585287673413928,10,0.9782058382818475,1861118,0.938918424882149,1861065
city,Vancouver,prior_vs_model,prior-model,path_loss,nlos,10,1.194397445284997,103492,0.97877389863718,103492,0.9631254274512646,10,0.967605757951081,103492,0.9772964288652123,103244
city,Vancouver,prior_vs_model,prior-model,delay_spread,overall,10,2.040998643038506,2292670,0.9247579809853275,2292670,0.9208299304607788,10,0.7359810695263364,2292670,0.6387217334756857,2292670
city,Vancouver,prior_vs_model,prior-model,delay_spread,los,10,2.207656842360016,1861118,0.9394810003201493,1861118,0.9167350228051824,10,0.562047896757849,1861118,0.5968933917713782,1861118
city,Vancouver,prior_vs_model,prior-model,delay_spread,nlos,10,1.0545271140270582,431552,0.8612632542817442,431552,0.9303522900598793,10,0.31627730919258057,431552,0.7499159763168506,431552
city,Vancouver,prior_vs_model,prior-model,angular_spread,overall,10,4.719399114174578,2292670,0.8012472994144089,2292670,0.7934830410280784,10,0.6182949230909544,2292670,0.5367154611099614,2292670
city,Vancouver,prior_vs_model,prior-model,angular_spread,los,10,5.214521595999479,1861118,0.808263391055439,1861118,0.7665707441215474,10,0.5698896460222854,1861118,0.4972497448709153,1861118
city,Vancouver,prior_vs_model,prior-model,angular_spread,nlos,10,1.030094483422029,431552,0.7709895913218255,431552,0.8151141878029262,10,0.3077211845151602,431552,0.6933974292812523,431552
