city,sample,antenna_height_m
Athens,sample_01666,61.3754768371582
Athens,sample_01667,137.38890075683594
Athens,sample_01668,292.0338134765625
Athens,sample_01669,38.514556884765625
Athens,sample_01670,78.02019500732422
Athens,sample_01671,228.5613250732422
Athens,sample_01672,60.28524398803711
Athens,sample_01673,30.916349411010742
Athens,sample_01674,114.29592895507812
Athens,sample_01675,368.50848388671875
Athens,sample_01676,121.15074157714844
Athens,sample_01677,45.730003356933594
Athens,sample_01678,271.8229675292969
Athens,sample_01679,38.915382385253906
Athens,sample_01680,310.065673828125
Athens,sample_01681,42.278114318847656
Athens,sample_01682,110.77884674072266
Athens,sample_01683,19.909374237060547
Athens,sample_01684,332.805908203125
Athens,sample_01685,71.3771743774414
Athens,sample_01686,62.54334259033203
Athens,sample_01687,355.380615234375
Athens,sample_01688,212.84747314453125
Athens,sample_01689,50.550506591796875
Athens,sample_01690,89.16353607177734
Athens,sample_01691,88.02838897705078
Athens,sample_01692,60.62543487548828
Athens,sample_01693,53.72565460205078
Athens,sample_01694,68.92922973632812
Athens,sample_01695,68.93147277832031
Athens,sample_01696,443.3771667480469
Athens,sample_01697,52.6853141784668
Athens,sample_01698,212.43765258789062
Athens,sample_01699,42.24575424194336
Athens,sample_01700,43.1844367980957
Athens,sample_01701,47.36631774902344
Athens,sample_01702,55.82158660888672
Athens,sample_01703,364.786865234375
Athens,sample_01704,61.709312438964844
Athens,sample_01705,47.6480712890625
Athens,sample_01706,49.89912796020508
Athens,sample_01707,273.1392517089844
Athens,sample_01708,28.191261291503906
Athens,sample_01709,19.54977035522461
Athens,sample_01710,70.31068420410156
Athens,sample_01711,291.57818603515625
Athens,sample_01712,91.870361328125
Athens,sample_01713,59.32742691040039
Athens,sample_01714,133.25608825683594
Athens,sample_01715,88.21927642822266
Athens,sample_01716,417.25732421875
Athens,sample_01717,147.2322540283203
Athens,sample_01718,44.89409255981445
Athens,sample_01719,34.220069885253906
Athens,sample_01720,76.5516357421875
Athens,sample_01721,35.42079162597656
Athens,sample_01722,41.9898681640625
Athens,sample_01723,38.4592170715332
Athens,sample_01724,90.6620101928711
Athens,sample_01725,42.95270919799805
Athens,sample_01726,93.05803680419922
Athens,sample_01727,39.429168701171875
Athens,sample_01728,71.48212432861328
Athens,sample_01729,292.1090393066406
Athens,sample_01730,39.39492416381836
Athens,sample_01731,53.19242477416992
Athens,sample_01732,114.1213150024414
Athens,sample_01733,26.22496795654297
Athens,sample_01734,49.451210021972656
Athens,sample_01735,63.06399917602539
Athens,sample_01736,86.03974151611328
Athens,sample_01737,46.68752670288086
Athens,sample_01738,40.109127044677734
Athens,sample_01739,69.74296569824219
Athens,sample_01740,86.58834075927734
Athens,sample_01741,64.885498046875
Athens,sample_01742,92.18428802490234
Athens,sample_01743,91.36809539794922
Athens,sample_01744,43.48248291015625
Athens,sample_01745,325.57196044921875
Athens,sample_01746,48.49544143676758
Athens,sample_01747,41.09975814819336
Athens,sample_01748,227.64495849609375
Athens,sample_01749,36.72389221191406
Athens,sample_01750,87.54415130615234
Athens,sample_01751,30.219051361083984
Athens,sample_01752,245.919921875
Athens,sample_01753,114.11115264892578
Athens,sample_01754,108.98568725585938
Athens,sample_01755,198.6096954345703
Athens,sample_01756,49.375484466552734
Athens,sample_01757,163.33531188964844
Athens,sample_01758,45.61761474609375
Athens,sample_01759,96.36812591552734
Athens,sample_01760,152.55752563476562
Athens,sample_01761,283.3152160644531
Athens,sample_01762,59.62493133544922
Athens,sample_01763,38.372982025146484
Athens,sample_01764,118.91607666015625
Athens,sample_01765,197.99842834472656
Athens,sample_01766,68.43777465820312
Athens,sample_01767,64.25873565673828
Athens,sample_01768,68.016357421875
Athens,sample_01769,163.39620971679688
Athens,sample_01770,38.275665283203125
Athens,sample_01771,36.13133239746094
Athens,sample_01772,75.1102523803711
Athens,sample_01773,55.92790985107422
Athens,sample_01774,66.80521392822266
Athens,sample_01775,386.8727722167969
Athens,sample_01776,115.29859924316406
Athens,sample_01777,148.65745544433594
Athens,sample_01778,88.581298828125
Athens,sample_01779,102.12557220458984
Athens,sample_01780,58.788482666015625
Athens,sample_01781,189.1527557373047
Athens,sample_01782,61.26567077636719
Athens,sample_01783,40.55335235595703
Athens,sample_01784,104.6944808959961
Athens,sample_01785,34.71916580200195
Athens,sample_01786,80.45455169677734
Athens,sample_01787,91.13534545898438
Athens,sample_01788,38.12964630126953
Athens,sample_01789,91.0925064086914
Athens,sample_01790,69.26014709472656
Athens,sample_01791,39.713863372802734
Athens,sample_01792,211.0078887939453
Athens,sample_01793,191.40505981445312
Athens,sample_01794,310.6689758300781
Athens,sample_01795,311.8338928222656
Athens,sample_01796,231.1512908935547
Athens,sample_01797,40.59514236450195
Athens,sample_01798,68.91668701171875
Athens,sample_01799,53.033077239990234
Athens,sample_01800,98.42245483398438
Athens,sample_01801,59.884891510009766
Athens,sample_01802,64.30423736572266
Athens,sample_01803,85.15702056884766
Athens,sample_01804,128.98233032226562
Athens,sample_01805,91.18850708007812
Athens,sample_01806,135.89549255371094
Athens,sample_01807,45.77987289428711
Athens,sample_01808,24.240020751953125
Athens,sample_01809,74.37458801269531
Athens,sample_01810,45.22111129760742
Athens,sample_01811,63.351436614990234
Athens,sample_01812,47.77113723754883
Athens,sample_01813,166.04449462890625
Athens,sample_01814,108.01072692871094
Athens,sample_01815,56.49081802368164
Athens,sample_01816,158.14981079101562
Athens,sample_01817,250.6417999267578
Athens,sample_01818,43.42015075683594
Athens,sample_01819,305.7846374511719
Athens,sample_01820,28.99109649658203
Athens,sample_01821,115.31537628173828
Athens,sample_01822,168.3507537841797
Athens,sample_01823,38.15166091918945
Athens,sample_01824,201.32359313964844
Athens,sample_01825,115.99559783935547
Athens,sample_01826,92.07322692871094
Athens,sample_01827,56.501869201660156
Athens,sample_01828,196.80001831054688
Athens,sample_01829,55.83224105834961
Athens,sample_01830,304.1672058105469
Athens,sample_01831,133.4697265625
Athens,sample_01832,42.577571868896484
Athens,sample_01833,78.77053833007812
Athens,sample_01834,210.53965759277344
Athens,sample_01835,39.09456253051758
Athens,sample_01836,105.47303009033203
Athens,sample_01837,63.515724182128906
Athens,sample_01838,212.41513061523438
Athens,sample_01839,69.26248931884766
Athens,sample_01840,250.41445922851562
Athens,sample_01841,70.49797058105469
Athens,sample_01842,43.021732330322266
Athens,sample_01843,304.7259216308594
Athens,sample_01844,57.38890838623047
Athens,sample_01845,76.60477447509766
Athens,sample_01846,135.6592559814453
Athens,sample_01847,104.33673858642578
Athens,sample_01848,45.1652717590332
Athens,sample_01849,87.68834686279297
Athens,sample_01850,59.110992431640625
Athens,sample_01851,235.04391479492188
Athens,sample_01852,53.82286071777344
Athens,sample_01853,153.4625244140625
Athens,sample_01854,33.561832427978516
Athens,sample_01855,120.79707336425781
Athens,sample_01856,211.02134704589844
Athens,sample_01857,38.704593658447266
Athens,sample_01858,195.1156463623047
Athens,sample_01859,328.9490051269531
Athens,sample_01860,133.2595977783203
Athens,sample_01861,104.66571807861328
Athens,sample_01862,97.0613784790039
Athens,sample_01863,44.95466995239258
Athens,sample_01864,206.4272918701172
Athens,sample_01865,75.73847198486328
Athens,sample_01866,119.64985656738281
Athens,sample_01867,76.8836441040039
Athens,sample_01868,59.86375045776367
Athens,sample_01869,148.03024291992188
Athens,sample_01870,42.08041763305664
Athens,sample_01871,54.69035339355469
Athens,sample_01872,67.24849700927734
Athens,sample_01873,58.56633377075195
Athens,sample_01874,73.32157897949219
Athens,sample_01875,36.784912109375
Athens,sample_01876,108.01197052001953
Athens,sample_01877,64.64527130126953
Athens,sample_01878,128.53733825683594
Athens,sample_01879,39.94628143310547
Athens,sample_01880,50.25314712524414
Athens,sample_01881,42.921722412109375
Athens,sample_01882,51.41675567626953
Athens,sample_01883,125.82785034179688
Athens,sample_01884,36.29634475708008
Athens,sample_01885,43.93663787841797
Athens,sample_01886,49.307472229003906
Athens,sample_01887,65.25788116455078
Athens,sample_01888,59.891109466552734
Athens,sample_01889,54.02373123168945
Athens,sample_01890,107.85359954833984
Athens,sample_01891,50.90676498413086
Athens,sample_01892,48.310420989990234
Athens,sample_01893,63.90974044799805
Athens,sample_01894,58.21316909790039
Athens,sample_01895,235.34556579589844
Athens,sample_01896,20.359670639038086
Athens,sample_01897,45.023014068603516
Athens,sample_01898,90.66338348388672
Athens,sample_01899,53.0914306640625
Athens,sample_01900,26.584074020385742
Bangalore,sample_01901,118.7013931274414
Bangalore,sample_01902,79.9996566772461
Bangalore,sample_01903,344.6922912597656
Bangalore,sample_01904,32.388710021972656
Bangalore,sample_01905,88.56014251708984
Bangalore,sample_01906,351.7855224609375
Bangalore,sample_01907,53.66766357421875
Bangalore,sample_01908,63.46290969848633
Bangalore,sample_01909,78.31588745117188
Bangalore,sample_01910,88.12146759033203
Bangalore,sample_01911,68.24816131591797
Bangalore,sample_01912,58.177215576171875
Bangalore,sample_01913,51.96581268310547
Bangalore,sample_01914,78.40904235839844
Bangalore,sample_01915,50.254241943359375
Bangalore,sample_01916,44.511234283447266
Bangalore,sample_01917,360.6959228515625
Bangalore,sample_01918,67.49382019042969
Bangalore,sample_01919,82.7490463256836
Bangalore,sample_01920,45.91683578491211
Bangalore,sample_01921,377.873046875
Bangalore,sample_01922,68.49532318115234
Bangalore,sample_01923,203.33624267578125
Bangalore,sample_01924,50.57173156738281
Bangalore,sample_01925,325.3153381347656
Bangalore,sample_01926,108.27925872802734
Bangalore,sample_01927,33.43423843383789
Bangalore,sample_01928,55.22199630737305
Bangalore,sample_01929,100.0866470336914
Bangalore,sample_01930,70.49095916748047
Bangalore,sample_01931,51.63248825073242
Bangalore,sample_01932,53.59453582763672
Bangalore,sample_01933,73.10177612304688
Bangalore,sample_01934,368.6057434082031
Bangalore,sample_01935,218.8179168701172
Bangalore,sample_01936,63.28156661987305
Bangalore,sample_01937,90.83167266845703
Bangalore,sample_01938,240.6313934326172
Bangalore,sample_01939,73.0479736328125
Bangalore,sample_01940,45.94798278808594
Bangalore,sample_01941,104.7430648803711
Bangalore,sample_01942,55.39203643798828
Bangalore,sample_01943,39.98442840576172
Bangalore,sample_01944,309.419921875
Bangalore,sample_01945,352.3354187011719
Bangalore,sample_01946,86.3780746459961
Bangalore,sample_01947,42.518287658691406
Bangalore,sample_01948,68.26654815673828
Bangalore,sample_01949,327.7579345703125
Bangalore,sample_01950,42.69401168823242
Bangalore,sample_01951,73.13343048095703
Bangalore,sample_01952,121.36079406738281
Bangalore,sample_01953,99.80193328857422
Bangalore,sample_01954,59.53649139404297
Bangalore,sample_01955,56.835350036621094
Bangalore,sample_01956,56.31422805786133
Bangalore,sample_01957,126.0052719116211
Bangalore,sample_01958,52.30448913574219
Bangalore,sample_01959,164.6692352294922
Bangalore,sample_01960,330.2074890136719
Bangalore,sample_01961,74.35645294189453
Bangalore,sample_01962,83.10206604003906
Bangalore,sample_01963,85.01535034179688
Bangalore,sample_01964,214.37484741210938
Bangalore,sample_01965,302.37005615234375
Bangalore,sample_01966,94.89629364013672
Bangalore,sample_01967,60.091705322265625
Bangalore,sample_01968,150.32415771484375
Bangalore,sample_01969,53.81147766113281
Bangalore,sample_01970,218.89324951171875
Bangalore,sample_01971,30.535917282104492
Bangalore,sample_01972,80.69351196289062
Bangalore,sample_01973,92.998046875
Bangalore,sample_01974,132.79103088378906
Bangalore,sample_01975,92.27035522460938
Bangalore,sample_01976,73.23717498779297
Bangalore,sample_01977,57.94694900512695
Bangalore,sample_01978,42.57136154174805
Bangalore,sample_01979,49.43061065673828
Bangalore,sample_01980,98.28517150878906
Bangalore,sample_01981,59.351287841796875
Bangalore,sample_01982,130.03076171875
Bangalore,sample_01983,259.7592468261719
Bangalore,sample_01984,83.94560241699219
Bangalore,sample_01985,47.412662506103516
Bangalore,sample_01986,118.23057556152344
Bangalore,sample_01987,65.92098999023438
Bangalore,sample_01988,170.82142639160156
Bangalore,sample_01989,46.31486892700195
Bangalore,sample_01990,112.90489959716797
Bangalore,sample_01991,269.3009948730469
Bangalore,sample_01992,185.79278564453125
Bangalore,sample_01993,61.010520935058594
Bangalore,sample_01994,79.43943786621094
Bangalore,sample_01995,41.80851364135742
Bangalore,sample_01996,42.103641510009766
Bangalore,sample_01997,68.3994369506836
Bangalore,sample_01998,193.12457275390625
Bangalore,sample_01999,80.07569122314453
Bangalore,sample_02000,37.68195724487305
Bangalore,sample_02001,330.9864807128906
Bangalore,sample_02002,96.22422790527344
Bangalore,sample_02003,21.43231964111328
Bangalore,sample_02004,72.66857147216797
Bangalore,sample_02005,61.304927825927734
Bangalore,sample_02006,113.04857635498047
Bangalore,sample_02007,86.4714584350586
Bangalore,sample_02008,280.6877136230469
Bangalore,sample_02009,22.238927841186523
Bangalore,sample_02010,46.96625518798828
Bangalore,sample_02011,253.32577514648438
Bangalore,sample_02012,85.94293212890625
Bangalore,sample_02013,86.19281768798828
Bangalore,sample_02014,41.641597747802734
Bangalore,sample_02015,42.06675338745117
Bangalore,sample_02016,134.35101318359375
Bangalore,sample_02017,179.58544921875
Bangalore,sample_02018,117.72264099121094
Bangalore,sample_02019,45.66929244995117
Bangalore,sample_02020,258.0162353515625
Bangalore,sample_02021,77.71941375732422
Bangalore,sample_02022,236.4468231201172
Bangalore,sample_02023,80.51472473144531
Bangalore,sample_02024,179.95591735839844
Bangalore,sample_02025,42.47471618652344
Bangalore,sample_02026,275.198486328125
Bangalore,sample_02027,54.53551483154297
Bangalore,sample_02028,85.31776428222656
Bangalore,sample_02029,37.83348083496094
Bangalore,sample_02030,176.4211883544922
Bangalore,sample_02031,74.03067016601562
Bangalore,sample_02032,30.43097496032715
Bangalore,sample_02033,365.5231018066406
Bangalore,sample_02034,63.804386138916016
Bangalore,sample_02035,42.50996017456055
Bangalore,sample_02036,116.52066802978516
Bangalore,sample_02037,30.985458374023438
Bangalore,sample_02038,267.958251953125
Bangalore,sample_02039,110.80584716796875
Bangalore,sample_02040,94.95591735839844
Bangalore,sample_02041,117.15150451660156
Bangalore,sample_02042,52.510135650634766
Bangalore,sample_02043,31.146495819091797
Bangalore,sample_02044,68.22572326660156
Bangalore,sample_02045,74.34783935546875
Bangalore,sample_02046,35.67240524291992
Bangalore,sample_02047,77.24313354492188
Bangalore,sample_02048,60.47869873046875
Bangalore,sample_02049,42.594512939453125
Bangalore,sample_02050,86.43356323242188
Bangalore,sample_02051,347.5636901855469
Bangalore,sample_02052,40.98866653442383
Bangalore,sample_02053,68.50230407714844
Bangalore,sample_02054,71.2902603149414
Bangalore,sample_02055,64.0347900390625
Bangalore,sample_02056,91.82481384277344
Bangalore,sample_02057,28.911745071411133
Bangalore,sample_02058,151.30064392089844
Bangalore,sample_02059,323.58367919921875
Bangalore,sample_02060,77.29464721679688
Bangalore,sample_02061,35.661293029785156
Bangalore,sample_02062,81.71620178222656
Bangalore,sample_02063,408.6058654785156
Bangalore,sample_02064,66.89183044433594
Bangalore,sample_02065,32.40032196044922
Bangalore,sample_02066,64.29586791992188
Bangalore,sample_02067,119.15034484863281
Bangalore,sample_02068,44.23436737060547
Bangalore,sample_02069,49.841819763183594
Bangalore,sample_02070,51.53989028930664
Bangalore,sample_02071,46.66307067871094
Bangalore,sample_02072,337.498291015625
Bangalore,sample_02073,85.31584167480469
Bangalore,sample_02074,290.0343017578125
Bangalore,sample_02075,59.37331771850586
Bangalore,sample_02076,68.10556030273438
Bangalore,sample_02077,31.896587371826172
Bangalore,sample_02078,41.48499298095703
Bangalore,sample_02079,232.84933471679688
Bangalore,sample_02080,56.11317443847656
Bangalore,sample_02081,36.580543518066406
Bangalore,sample_02082,58.51810836791992
Bangalore,sample_02083,95.13009643554688
Bangalore,sample_02084,88.29306030273438
Bangalore,sample_02085,29.061513900756836
Bangalore,sample_02086,27.848941802978516
Bangalore,sample_02087,39.68534469604492
Bangalore,sample_02088,104.29817962646484
Bangalore,sample_02089,28.33724594116211
Bangalore,sample_02090,234.3781280517578
Bangalore,sample_02091,248.74269104003906
Bangalore,sample_02092,34.888980865478516
Bangalore,sample_02093,117.19005584716797
Bangalore,sample_02094,67.91036987304688
Bangalore,sample_02095,202.26614379882812
Bangalore,sample_02096,86.5383071899414
Bangalore,sample_02097,100.70137786865234
Bangalore,sample_02098,21.68643569946289
Bangalore,sample_02099,50.41852569580078
Bangalore,sample_02100,52.87948989868164
Bangalore,sample_02101,77.06166076660156
Bangalore,sample_02102,40.91683578491211
Bangalore,sample_02103,121.29276275634766
Bangalore,sample_02104,230.1123046875
Bangalore,sample_02105,48.18952178955078
Bangalore,sample_02106,51.76801681518555
Bangalore,sample_02107,92.70807647705078
Bangalore,sample_02108,94.63713073730469
Bangalore,sample_02109,366.2444763183594
Bangalore,sample_02110,26.6380558013916
Bangalore,sample_02111,104.1198501586914
Bangalore,sample_02112,110.9142074584961
Bangalore,sample_02113,43.613136291503906
Bangalore,sample_02114,78.06570434570312
Bangalore,sample_02115,72.07949829101562
Bangalore,sample_02116,97.28958129882812
Bangalore,sample_02117,46.44308090209961
Bangalore,sample_02118,131.1276397705078
Bangalore,sample_02119,72.7383804321289
Bangalore,sample_02120,66.55110931396484
Bangalore,sample_02121,47.50932693481445
Bangalore,sample_02122,59.09781265258789
Bangalore,sample_02123,55.82167053222656
Bangalore,sample_02124,98.84501647949219
Bangalore,sample_02125,73.57652282714844
Bangalore,sample_02126,47.394046783447266
Bangalore,sample_02127,43.19705581665039
Bangalore,sample_02128,42.01084518432617
Bangalore,sample_02129,87.81268310546875
Bangalore,sample_02130,48.32695770263672
Bangalore,sample_02131,109.39750671386719
Bangalore,sample_02132,31.396686553955078
Bangalore,sample_02133,65.60749053955078
Bangalore,sample_02134,77.32624816894531
Bangalore,sample_02135,270.6949768066406
Bangalore,sample_02136,102.1035385131836
Bangalore,sample_02137,95.51040649414062
Bangalore,sample_02138,44.933834075927734
Bangalore,sample_02139,64.84504699707031
Bangalore,sample_02140,164.17086791992188
Bangalore,sample_02141,60.58803939819336
Bangalore,sample_02142,52.05649185180664
Bangalore,sample_02143,57.75794982910156
Bangalore,sample_02144,59.142417907714844
Bangalore,sample_02145,71.12646484375
Bangalore,sample_02146,89.81368255615234
Bangalore,sample_02147,78.49065399169922
Bangalore,sample_02148,48.719913482666016
Bangalore,sample_02149,53.68758773803711
Bangalore,sample_02150,187.16793823242188
Bangalore,sample_02151,63.02389907836914
Bangalore,sample_02152,389.62860107421875
Bangalore,sample_02153,58.485443115234375
Bangalore,sample_02154,218.1620330810547
Bangalore,sample_02155,174.4055633544922
Bangalore,sample_02156,341.1949462890625
Bangalore,sample_02157,32.73723602294922
Bangalore,sample_02158,81.33456420898438
Bangalore,sample_02159,127.92137908935547
Bangalore,sample_02160,64.98289489746094
Bangalore,sample_02161,29.121429443359375
Bangalore,sample_02162,46.75340270996094
Bangalore,sample_02163,62.14102554321289
Bangalore,sample_02164,218.6806640625
Bangalore,sample_02165,61.2841911315918
Bangalore,sample_02166,47.32283020019531
Bangalore,sample_02167,63.67364501953125
Bangalore,sample_02168,73.40660095214844
Bangalore,sample_02169,65.69500732421875
Bangalore,sample_02170,45.08056640625
Bangalore,sample_02171,189.50709533691406
Bangalore,sample_02172,81.46014404296875
Bangalore,sample_02173,43.845703125
Bangalore,sample_02174,127.62751770019531
Bangalore,sample_02175,154.42349243164062
Bangalore,sample_02176,88.23697662353516
Bangalore,sample_02177,74.40673828125
Bangalore,sample_02178,55.20338821411133
Bangalore,sample_02179,67.57473754882812
Bangalore,sample_02180,286.04132080078125
Bangalore,sample_02181,26.211177825927734
Bangalore,sample_02182,67.07117462158203
Bangalore,sample_02183,58.827030181884766
Bangalore,sample_02184,184.63479614257812
Bangalore,sample_02185,54.4987678527832
Bangalore,sample_02186,21.499731063842773
Bangalore,sample_02187,73.0733642578125
Bangalore,sample_02188,90.31526947021484
Bangalore,sample_02189,313.49945068359375
Bangalore,sample_02190,34.120548248291016
Bangalore,sample_02191,323.8916015625
Bangalore,sample_02192,83.27241516113281
Bangalore,sample_02193,316.6784362792969
Bangalore,sample_02194,133.41819763183594
Bangalore,sample_02195,20.589120864868164
Bangalore,sample_02196,48.32344055175781
Bangalore,sample_02197,120.80671691894531
Bangalore,sample_02198,328.95867919921875
Bangalore,sample_02199,94.45455169677734
Bangalore,sample_02200,105.5313720703125
Bangalore,sample_02201,78.30237579345703
Bangalore,sample_02202,135.3328399658203
Bangalore,sample_02203,27.20587730407715
Bangalore,sample_02204,64.05880737304688
Bangalore,sample_02205,51.47944641113281
Bangalore,sample_02206,78.33751678466797
Bangalore,sample_02207,62.921695709228516
Bangalore,sample_02208,60.45304489135742
Bangalore,sample_02209,177.17147827148438
Bangalore,sample_02210,64.343505859375
Bangalore,sample_02211,232.88156127929688
Bangalore,sample_02212,23.68678092956543
Bangalore,sample_02213,105.1357650756836
Bangalore,sample_02214,99.195068359375
Bangalore,sample_02215,459.5874938964844
Bangalore,sample_02216,95.11331939697266
Bangalore,sample_02217,58.45532989501953
Bangalore,sample_02218,27.62015151977539
Bangalore,sample_02219,33.287818908691406
Bangalore,sample_02220,126.25159454345703
Bangalore,sample_02221,274.67864990234375
Bangalore,sample_02222,57.41647720336914
Bangalore,sample_02223,59.95478820800781
Bangalore,sample_02224,68.61007690429688
Bangalore,sample_02225,62.905887603759766
Bangalore,sample_02226,288.9152526855469
Bangalore,sample_02227,301.5507507324219
Bangalore,sample_02228,72.5749740600586
Bangalore,sample_02229,56.10190200805664
Bangalore,sample_02230,46.73019790649414
Bangalore,sample_02231,74.41211700439453
Bangalore,sample_02232,34.38854217529297
Bangalore,sample_02233,45.356361389160156
Bangalore,sample_02234,285.1142578125
Bangalore,sample_02235,105.17108154296875
Bangalore,sample_02236,30.559791564941406
Bangalore,sample_02237,88.14392852783203
Bangalore,sample_02238,372.3003234863281
Bangalore,sample_02239,55.263431549072266
Bangalore,sample_02240,148.2459716796875
Bangalore,sample_02241,46.2205924987793
Bangalore,sample_02242,221.3631134033203
Bangalore,sample_02243,342.7499084472656
Bangalore,sample_02244,91.211181640625
Bangalore,sample_02245,80.41390991210938
Bangalore,sample_02246,40.686100006103516
Bangalore,sample_02247,85.08956146240234
Bangalore,sample_02248,28.099597930908203
Bangalore,sample_02249,63.15972137451172
Bangalore,sample_02250,357.46588134765625
Bangalore,sample_02251,320.91033935546875
Bangalore,sample_02252,60.187835693359375
Bangalore,sample_02253,71.66194915771484
Bangalore,sample_02254,68.73684692382812
Bangalore,sample_02255,103.67506408691406
Bangalore,sample_02256,111.35352325439453
Bangalore,sample_02257,131.88978576660156
Bangalore,sample_02258,32.99628829956055
Bangalore,sample_02259,24.173612594604492
Bangalore,sample_02260,206.27272033691406
Bangalore,sample_02261,16.721559524536133
Bangalore,sample_02262,365.6004638671875
Bangalore,sample_02263,18.777070999145508
Bangalore,sample_02264,84.00328826904297
Bangalore,sample_02265,317.99359130859375
Bangalore,sample_02266,60.908851623535156
Bangalore,sample_02267,66.32965087890625
Bangalore,sample_02268,39.40788650512695
Bangalore,sample_02269,165.87112426757812
Bangalore,sample_02270,119.1686782836914
Bangalore,sample_02271,75.18009185791016
Bangalore,sample_02272,53.53876876831055
Bangalore,sample_02273,106.03589630126953
Bangalore,sample_02274,42.693416595458984
Bangalore,sample_02275,226.08863830566406
Bangalore,sample_02276,99.88434600830078
Bangalore,sample_02277,44.99007034301758
Bangalore,sample_02278,39.20183563232422
Bangalore,sample_02279,44.9927864074707
Bangalore,sample_02280,93.31111145019531
Bangalore,sample_02281,243.28915405273438
Bangalore,sample_02282,378.2877197265625
Bangalore,sample_02283,56.52982711791992
Bangalore,sample_02284,223.89022827148438
Bangalore,sample_02285,344.8547668457031
Bangalore,sample_02286,96.1597671508789
Bangalore,sample_02287,60.187400817871094
Bangalore,sample_02288,41.19740295410156
Bangalore,sample_02289,144.4682159423828
Bangalore,sample_02290,108.94062042236328
Bangalore,sample_02291,40.623207092285156
Bangalore,sample_02292,23.582008361816406
Bangalore,sample_02293,25.343839645385742
Bangalore,sample_02294,22.318193435668945
Bangalore,sample_02295,228.81895446777344
Bangalore,sample_02296,34.328468322753906
Bangalore,sample_02297,56.26758575439453
Bangalore,sample_02298,232.0657501220703
Bangalore,sample_02299,210.0809326171875
Bangalore,sample_02300,186.35287475585938
Bath,sample_02301,50.687191009521484
Bath,sample_02302,115.8174819946289
Bath,sample_02303,44.7667350769043
Bath,sample_02304,151.43939208984375
Bath,sample_02305,68.38374328613281
Bath,sample_02306,32.93932342529297
Bath,sample_02307,62.27309799194336
Bath,sample_02308,66.50325775146484
Bath,sample_02309,202.57545471191406
Bath,sample_02310,35.504173278808594
Bath,sample_02311,29.83690643310547
Bath,sample_02312,228.82398986816406
Bath,sample_02313,77.69007873535156
Bath,sample_02314,109.03634643554688
Bath,sample_02315,62.132137298583984
Bath,sample_02316,59.25699996948242
Bath,sample_02317,95.71416473388672
Bath,sample_02318,77.66011047363281
Bath,sample_02319,141.47396850585938
Bath,sample_02320,51.763282775878906
Bath,sample_02321,111.8369369506836
Bath,sample_02322,43.4726676940918
Bath,sample_02323,320.10003662109375
Bath,sample_02324,79.68396759033203
Bath,sample_02325,84.64665222167969
Bath,sample_02326,69.27448272705078
Bath,sample_02327,240.05630493164062
Bath,sample_02328,107.90415954589844
Bath,sample_02329,28.267578125
Bath,sample_02330,20.820301055908203
Bath,sample_02331,284.2897033691406
Bath,sample_02332,38.739784240722656
Bath,sample_02333,52.765052795410156
Bath,sample_02334,40.71684646606445
Bath,sample_02335,45.2999153137207
Berlin,sample_02336,47.74699783325195
Berlin,sample_02337,64.07697296142578
Berlin,sample_02338,89.0223388671875
Berlin,sample_02339,38.629486083984375
Berlin,sample_02340,35.97096252441406
Berlin,sample_02341,50.05805969238281
Berlin,sample_02342,75.00395202636719
Berlin,sample_02343,250.20245361328125
Berlin,sample_02344,34.927001953125
Berlin,sample_02345,252.37722778320312
Berlin,sample_02346,49.117164611816406
Berlin,sample_02347,60.91466522216797
Berlin,sample_02348,102.12440490722656
Berlin,sample_02349,56.05491638183594
Berlin,sample_02350,100.87207794189453
Berlin,sample_02351,55.32192611694336
Berlin,sample_02352,342.0151062011719
Berlin,sample_02353,31.929868698120117
Berlin,sample_02354,65.27318572998047
Berlin,sample_02355,30.107738494873047
Berlin,sample_02356,47.67483901977539
Berlin,sample_02357,39.56281280517578
Berlin,sample_02358,50.08515167236328
Berlin,sample_02359,95.44438934326172
Berlin,sample_02360,206.4960479736328
Berlin,sample_02361,117.03684997558594
Berlin,sample_02362,304.0807800292969
Berlin,sample_02363,29.311216354370117
Berlin,sample_02364,146.53746032714844
Berlin,sample_02365,57.868595123291016
Berlin,sample_02366,158.08737182617188
Berlin,sample_02367,324.1693115234375
Berlin,sample_02368,112.6645736694336
Berlin,sample_02369,154.5804901123047
Berlin,sample_02370,138.527099609375
Berlin,sample_02371,50.615299224853516
Berlin,sample_02372,113.15830993652344
Berlin,sample_02373,71.1195068359375
Berlin,sample_02374,101.3993911743164
Berlin,sample_02375,61.250022888183594
Berlin,sample_02376,18.931171417236328
Berlin,sample_02377,68.65980529785156
Berlin,sample_02378,39.196449279785156
Berlin,sample_02379,29.650794982910156
Berlin,sample_02380,146.188232421875
Berlin,sample_02381,61.00769805908203
Berlin,sample_02382,135.55941772460938
Berlin,sample_02383,271.77337646484375
Berlin,sample_02384,47.59988784790039
Berlin,sample_02385,24.13960838317871
Berlin,sample_02386,27.439855575561523
Berlin,sample_02387,282.7516784667969
Berlin,sample_02388,240.97923278808594
Berlin,sample_02389,57.989295959472656
Berlin,sample_02390,57.35197448730469
Berlin,sample_02391,67.10648345947266
Berlin,sample_02392,38.7431755065918
Berlin,sample_02393,296.7882080078125
Berlin,sample_02394,64.29345703125
Berlin,sample_02395,230.8589630126953
Berlin,sample_02396,49.64788818359375
