city,sample,altitude_m,city_type,city_type_3,city_type_6,try_dir,expert_mode,exclude_non_ground_targets,expert_id,expert_region,kind,total_pixels,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179
Chiang Mai,sample_04447,311.638,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04447,311.638,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,121934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,86,614,996,1661,2269,2945,4155,4441,5452,5329,6324,9000,9839,12769,19387,17414,13516,4815,891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04448,85.318,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,65921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,77,702,1274,1761,2128,2537,2919,3405,3739,4571,4967,5600,5395,4869,4224,4073,2887,2360,1852,1412,1194,963,847,663,337,225,169,145,99,188,0,73,45,76,0,23,24,24,0,6,4,7,0,2,2,3,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04448,85.318,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04448,85.318,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,65921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,111,724,858,1057,1716,2316,3632,3086,3807,3792,3419,5115,5340,5951,9516,8470,4512,2261,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,30,121,466,2779,6198,7527,9284,10424,10215,9184,7667,6846,5875,4414,3735,3189,2911,2589,2472,2051,1617,1187,507,236,303,0,113,101,152,0,73,37,59,0,21,20,29,0,8,3,9,6,4,1,6,3,0,1,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,91,654,939,1535,2189,2842,4014,4113,5036,4858,5261,7886,8302,10884,16150,14259,9055,3909,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,51658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,52,239,441,718,985,1320,1637,1878,2166,2307,2497,2910,3530,4047,3991,3856,3623,3265,2987,2334,1719,1222,994,817,621,426,284,189,132,115,91,75,59,0,22,18,28,0,8,5,9,0,4,5,4,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,51658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,119,760,820,976,1243,1717,3296,2770,3078,3044,2991,3943,4000,4598,6862,6714,2544,1949,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,153307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1399,3398,5369,7845,9551,11704,14545,14809,13225,11292,10338,8667,7242,6132,5202,4802,4485,4024,3957,3029,1179,211,155,119,174,0,58,45,75,0,23,14,30,0,22,11,7,0,3,3,3,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,153307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,929,1902,3674,5323,6772,8610,12269,13657,16733,22067,25718,20929,11382,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,155946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,2726,5129,7396,9568,11893,14718,15629,14170,11552,10292,8944,7555,6166,5374,4852,4580,4367,3994,3468,1809,328,170,138,168,0,62,45,75,0,27,17,35,0,19,12,13,0,6,11,1,3,6,1,3,1,2,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,155946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,954,2023,3742,5377,6788,8660,12345,13763,16948,22667,26278,21311,11585,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,125258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,348,842,1731,2999,4409,5790,6770,8290,9881,11112,11125,9621,9441,7700,8637,6661,4858,4302,3829,3177,1810,620,373,206,164,133,87,135,0,40,36,45,0,7,3,13,0,0,3,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,125258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,1199,2144,4468,6169,8070,11364,12796,14919,18937,20169,13683,9059,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,5633,12436,17495,21813,19075,13947,11782,10309,9077,7195,6145,5405,4870,4830,4908,5167,4580,3148,1115,122,0,58,53,61,0,29,23,24,0,22,7,21,0,3,3,2,4,4,2,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,518,1107,2508,3995,5575,6944,9022,12917,14456,18353,25775,28634,23271,13056,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,195,555,1030,2127,3415,4674,6325,7337,8680,9826,9990,8436,7902,7096,6391,5363,4185,3450,2619,1690,861,481,236,156,107,84,45,65,0,22,24,16,0,5,7,6,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,356,1375,2451,4603,7237,10524,11882,13688,16942,18035,11323,4516,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04456,243.347,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,150309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,186,521,6540,12082,17624,18356,14263,12235,10647,9663,8292,6448,4949,4590,4341,4035,4228,4116,3627,2102,668,260,0,83,84,112,0,37,36,50,0,19,15,24,0,11,3,3,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04456,243.347,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04456,243.347,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,150309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,997,2355,2816,3101,3442,3838,3617,4405,7268,8932,11967,15363,18936,22646,21381,10000,6460,2638,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04457,43.830,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,77285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,279,620,957,1231,1452,1730,1800,1903,1977,2153,2274,2505,3227,4238,5230,6044,6655,6320,5414,4714,4357,3141,2386,1999,1452,1097,621,405,303,215,154,102,86,49,72,0,30,9,19,0,8,10,5,0,0,1,3,0,3,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04457,43.830,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04457,43.830,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,77285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,197,1199,2385,2786,3079,3356,3643,2730,2455,3211,3421,4908,6951,9936,12184,10992,3718,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04458,78.436,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,105698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,892,1865,2332,2510,2639,2904,3815,5358,6913,8336,9255,9855,8223,7026,6297,5809,4277,3628,3100,2655,2446,2033,1516,519,331,236,195,129,106,164,0,70,41,69,0,12,9,21,0,12,4,14,0,9,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04458,78.436,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_nlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04458,78.436,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,band4555_allcity_los,los_only,pred_los,105698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1128,2369,2802,3096,3409,3675,2939,3032,4695,6161,9312,12016,13367,17019,15219,5065,209,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04459,44.082,mixed_midrise,mixed_midrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,1,ground_truth,full,target_los,77712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,269,604,908,1254,1509,1671,1825,1909,2016,2047,2247,2560,3208,4318,5303,6152,6765,6285,5521,4722,4431,3091,2336,2021,1427,1126,636,396,285,252,153,121,82,63,74,0,25,16,24,0,5,6,12,0,4,2,3,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
